name,brand,category,price,original_price,rating,reviews_count,url,discount_percentage,demand_proxy,price_per_rating,log_price,log_demand,log_reviews,optimal_price,price_uplift_pct,brand_encoded,category_encoded,cluster
Vivo Laptops 124,Vivo,laptops,33447.4,36854.81,4.4,1281,https://example.com/product/124,9.25,5636.400000000001,7432.7555555555555,10.41775923182641,8.637178245294406,7.156176637480615,36303.541010852125,8.539201883710312,6,0,2
Xiaomi Tablets 125,Xiaomi,tablets,32997.9,36194.55,4.6,7989,https://example.com/product/125,8.83,36749.399999999994,7020.829787234044,10.404229506559716,10.51190438893549,8.98594603876032,38129.91268129495,15.552543286981734,7,2,2
Samsung Tablets 126,Samsung,tablets,54721.48,76650.36,4.1,26297,https://example.com/product/126,28.61,107817.7,13028.923809523812,10.910029872906865,11.588206391800714,10.177248169646864,42301.70999388233,-22.696334247753665,5,2,1
Samsung Tablets 127,Samsung,tablets,27210.47,29511.9,4.4,9807,https://example.com/product/127,7.8,43150.8,6046.771111111111,10.211393854573823,10.672479410589386,9.190953658175992,38505.68279703989,41.5105391308562,5,2,1
Samsung Laptops 128,Samsung,laptops,67351.6,85792.87,3.7,3605,https://example.com/product/128,21.5,13338.5,17724.105263157897,11.117696785399248,9.498484837507805,8.190354403763262,36755.66382906051,-45.42718535408141,5,0,3
Vivo Laptops 129,Vivo,laptops,23550.58,31319.33,4.3,12548,https://example.com/product/129,24.8,53956.399999999994,5352.404545454547,10.06694818848916,10.895950125320931,9.437396260110308,39139.98491262299,66.19541817069043,6,0,1
Oppo Smartphones 130,Oppo,smartphones,18786.67,26723.09,3.8,15679,https://example.com/product/130,29.7,59580.2,4817.094871794871,9.84095608258982,10.995095367051354,9.660141293904399,39470.1089443858,110.09635525820065,3,1,1
Motorola Tablets 131,Motorola,tablets,10632.56,14883.13,3.5,6536,https://example.com/product/131,28.56,22876.0,2953.4888888888886,9.27177031649205,10.037887318015784,8.78523362361273,37315.526902594036,250.95524410484438,1,2,4
Xiaomi Laptops 132,Xiaomi,laptops,34583.71,40595.58,4.0,6704,https://example.com/product/132,14.81,26816.0,8435.051219512196,10.451166955861463,10.196791293755963,8.81060879571578,37546.809786968566,8.567906066088824,7,0,2
Xiaomi Smartphones 133,Xiaomi,smartphones,19426.22,22782.44,3.6,2005,https://example.com/product/133,14.73,7218.0,5250.3297297297295,9.87443045442002,8.88447171813916,7.603897968521881,36396.38289154419,87.35699941390651,7,1,4
Xiaomi Smartphones 134,Xiaomi,smartphones,11947.93,16319.57,4.7,5863,https://example.com/product/134,26.79,27556.100000000002,2489.1520833333334,9.38839701360178,10.224015494627345,8.676587243566487,37590.25457446237,214.6172983475997,7,1,4
Samsung Smartphones 135,Samsung,smartphones,75570.31,88385.5,3.5,20458,https://example.com/product/135,14.5,71603.0,20991.752777777776,11.232831992785783,11.178906217310082,9.926178162455827,40175.86220891831,-46.836446470950946,5,1,1
Realme Laptops 136,Realme,laptops,27527.14,30051.23,4.7,8285,https://example.com/product/136,8.4,38939.5,5734.820833333333,10.222964033195277,10.569790119110833,9.022322622637347,38258.47426633775,38.984559479618106,4,0,2
Apple Smartphones 137,Apple,smartphones,53717.5,64521.82,3.9,2860,https://example.com/product/137,16.75,11154.0,13429.375,10.891512727685901,9.319643106866632,7.95892649305011,36627.43097095997,-31.81471406718487,0,1,2
Samsung Tablets 138,Samsung,tablets,21901.46,28804.51,4.3,18475,https://example.com/product/138,23.97,79442.5,4977.604545454546,9.994354238263313,11.282801356157373,9.824227871550496,40636.050577459966,85.5403730046306,5,2,1
OnePlus Laptops 139,OnePlus,laptops,51234.7,59220.04,4.7,11137,https://example.com/product/139,13.48,52343.9,10673.895833333334,10.844191833675863,10.865609790349492,9.318117964149614,39045.329163624534,-23.791240773099997,2,0,1
Xiaomi Tablets 140,Xiaomi,tablets,42199.17,47237.48,4.0,5681,https://example.com/product/140,10.67,22724.0,10292.480487804878,10.650179528452007,10.03122091904568,8.645058562414134,37306.60431416131,-11.5939855827465,7,2,2
OnePlus Smartphones 141,OnePlus,smartphones,58101.58,76438.49,4.7,2236,https://example.com/product/141,23.99,10509.2,12104.495833333334,10.96996534805029,9.260101493185656,7.71289096149013,36589.58041160853,-37.02480997658149,2,1,2
Motorola Tablets 142,Motorola,tablets,13124.3,14156.31,4.3,1111,https://example.com/product/142,7.29,4777.3,2982.795454545455,9.482296944341462,8.471840113691998,7.013915474810528,36253.11077583534,176.22890954820707,1,2,0
Xiaomi Tablets 143,Xiaomi,tablets,27047.44,36262.13,4.7,7614,https://example.com/product/143,25.41,35785.8,5634.883333333333,10.205384611631926,10.485334389312873,8.937875265329263,38073.348166730655,40.76507117394717,7,2,4
Realme Laptops 144,Realme,laptops,32704.61,41534.53,4.7,14598,https://example.com/product/144,21.26,68610.6,6813.460416666667,10.395301901803702,11.136216895628737,9.58870831219998,40000.20461927304,22.307542023198078,4,0,1
Vivo Tablets 145,Vivo,tablets,25895.82,28206.07,4.2,165,https://example.com/product/145,8.19,693.0,6022.283720930232,10.161875460226778,6.542471960506805,5.111987788356544,36013.35730257369,39.07015612007533,6,2,0
Realme Laptops 146,Realme,laptops,28030.71,32920.99,4.7,3832,https://example.com/product/146,14.85,18010.4,5839.73125,10.24109164836297,9.798760169740719,8.251403065380556,37029.9101507634,32.10478846509203,4,0,2
OnePlus Smartphones 147,OnePlus,smartphones,66797.6,89192.06,3.6,5480,https://example.com/product/147,25.11,19728.0,18053.405405405407,11.109437401221282,9.889844913494969,8.609042845046117,37130.73540005317,-44.41306963116464,2,1,3
Xiaomi Laptops 148,Xiaomi,laptops,16137.24,20139.5,3.6,508,https://example.com/product/148,19.87,1828.8,4361.416216216216,9.688946890029186,7.511961950245435,6.2324480165505225,36080.03017061242,123.58241044077194,7,0,0
Xiaomi Tablets 149,Xiaomi,tablets,30297.21,43219.39,3.5,2547,https://example.com/product/149,29.9,8914.5,8415.891666666666,10.31884391384482,9.0955466139741,7.843064016692054,36495.96954467653,20.45983621817499,7,2,4
OnePlus Laptops 150,OnePlus,laptops,26904.51,31522.98,3.9,876,https://example.com/product/150,14.65,3416.4,6726.1275,10.20008637732833,8.136635307014172,6.776506992372183,36173.22425874262,34.45041094873174,2,0,0
Xiaomi Laptops 151,Xiaomi,laptops,41149.22,43891.35,4.6,5838,https://example.com/product/151,6.25,26854.8,8755.153191489364,10.624984552384971,10.198237091506732,8.672314828283538,37549.0873950685,-8.74896925125556,7,0,2
Xiaomi Laptops 152,Xiaomi,laptops,9184.32,10124.05,4.2,2018,https://example.com/product/152,9.28,8475.6,2135.8883720930235,9.125361836454433,9.045064704990427,7.610357618312838,36470.20557057705,297.0920609318605,7,0,4
OnePlus Laptops 153,OnePlus,laptops,23902.43,30640.81,4.4,1500,https://example.com/product/153,21.99,6600.000000000001,5311.651111111111,10.081777242266712,8.79497643168877,7.313886831633462,36360.10552541642,52.118866263456965,2,0,0
Oppo Smartphones 154,Oppo,smartphones,14231.4,17226.17,4.3,2185,https://example.com/product/154,17.39,9395.5,3234.409090909091,9.56327633462806,9.148092558496655,7.689828668736484,36524.20484096692,156.64519893311214,3,1,4
Oppo Laptops 155,Oppo,laptops,23695.21,33826.55,4.6,9162,https://example.com/product/155,29.95,42145.2,5041.534042553192,10.073070398723543,10.648899805154716,9.122928914965213,38446.652830408675,62.25495714285155,3,0,1
Oppo Smartphones 156,Oppo,smartphones,18515.23,21637.51,3.7,2215,https://example.com/product/156,14.43,8195.5,4872.42894736842,9.826402923763363,9.011462512866512,7.703459047867175,36453.76335334017,96.88528499694667,3,1,2
Motorola Laptops 157,Motorola,laptops,13540.34,15040.93,4.5,4650,https://example.com/product/157,9.98,20925.0,2943.5521739130436,9.513502507596039,9.948747683940992,8.444837529224097,37201.000783960866,174.74199897462594,1,0,2
Samsung Tablets 158,Samsung,tablets,97149.97,102750.03,3.5,1962,https://example.com/product/158,5.45,6867.0,26986.102777777778,11.484021439315699,8.834628222017367,7.5822291942764615,36375.778756413376,-62.5570869899256,5,2,3
Samsung Smartphones 159,Samsung,smartphones,71152.9,77325.26,4.5,10522,https://example.com/product/159,7.98,47349.0,15468.021739130434,11.172600415789496,10.765322098614224,9.261318616740812,38752.122341502116,-45.53683357740567,5,1,1
Samsung Laptops 160,Samsung,laptops,60337.46,64336.59,4.3,28529,https://example.com/product/160,6.22,122674.7,13713.059090909092,11.007724990345595,11.717299567075917,10.258711444207545,43173.8343119413,-28.446052730855264,5,0,1
Motorola Tablets 161,Motorola,tablets,10563.27,15063.04,4.3,674,https://example.com/product/161,29.87,2898.2,2400.743181818182,9.265232831590978,7.97219011584866,6.51471269087253,36142.8052763358,242.15546205233602,1,2,0
Apple Smartphones 162,Apple,smartphones,79586.87,90395.15,4.5,3126,https://example.com/product/162,11.96,14067.0,17301.49347826087,11.284616973285733,9.551657993593873,8.047829357457841,36798.427682173926,-53.76319274501695,0,1,3
Samsung Smartphones 163,Samsung,smartphones,71918.35,79244.45,4.6,3720,https://example.com/product/163,9.24,17112.0,15301.776595744685,11.183300631284862,9.747593687577451,8.221747728346623,36977.172957026836,-48.58450874216826,5,1,2
Vivo Tablets 164,Vivo,tablets,33548.05,39810.35,4.4,12585,https://example.com/product/164,15.73,55374.00000000001,7455.122222222223,10.420763826052575,10.921883507347436,9.440340364086879,39223.19979000607,16.916481852167454,6,2,1
Realme Laptops 165,Realme,laptops,41976.8,51170.02,3.7,8357,https://example.com/product/165,17.97,30920.9,11046.526315789473,10.644896186093812,10.33921994971384,9.03097444300786,37787.772505767796,-9.979387409788755,4,0,2
Realme Laptops 166,Realme,laptops,44441.73,49259.59,4.0,9894,https://example.com/product/166,9.78,39576.0,10839.446341463416,10.701956673009866,10.586003420427412,9.199784858036667,38295.83760539978,-13.829102500285712,4,0,1
Vivo Laptops 167,Vivo,laptops,18641.06,19686.65,3.9,2451,https://example.com/product/167,5.31,9558.9,4660.265,9.833175597154707,9.165332545739693,7.804659297056102,36533.7966235321,95.98561789690123,6,0,2
OnePlus Tablets 168,OnePlus,tablets,30111.97,33381.49,3.9,2742,https://example.com/product/168,9.79,10693.8,7527.9925,10.312711254937478,9.277512921014397,7.916807490937603,36600.41666045511,21.54773221564416,2,2,2
Motorola Smartphones 169,Motorola,smartphones,8501.13,10473.51,3.8,1745,https://example.com/product/169,18.83,6631.0,2179.776923076923,9.048071999321714,8.79966169681513,7.465082736399547,36361.92526384677,327.73049305029775,1,1,0
OnePlus Laptops 170,OnePlus,laptops,55053.93,72009.75,4.4,1721,https://example.com/product/170,23.55,7572.400000000001,12234.206666666667,10.916086693091067,8.932397386945135,7.451241684987676,36417.18661088996,-33.85179475672316,2,0,2
Xiaomi Tablets 171,Xiaomi,tablets,36706.12,43554.29,4.0,2323,https://example.com/product/171,15.72,9292.0,8952.712195121952,10.51072602067563,9.13701670755734,7.751045117971802,36518.12926265911,-0.5121509365220112,7,2,2
Vivo Tablets 172,Vivo,tablets,23008.89,27315.74,3.5,6234,https://example.com/product/172,15.77,21819.0,6391.358333333333,10.043679402487781,9.990582259387061,8.737933858114136,37253.4796922428,61.90906946072931,6,2,4
Oppo Laptops 173,Oppo,laptops,17916.16,21616.9,4.4,5133,https://example.com/product/173,17.12,22585.2,3981.3688888888887,9.793514191826443,10.025094379287356,8.543640361431086,37298.45658209248,108.18331931670897,3,0,4
Xiaomi Tablets 174,Xiaomi,tablets,17955.38,19808.48,4.1,3335,https://example.com/product/174,9.36,13673.499999999998,4275.090476190478,9.795700762520397,9.523288063550439,8.112527763478637,36775.328744356324,104.8150957782922,7,2,4
Vivo Smartphones 175,Vivo,smartphones,12269.82,12941.53,4.0,7471,https://example.com/product/175,5.19,29884.0,2992.6390243902442,9.414979365137807,10.305111961258355,8.918917979908679,37726.90519033431,207.47725060623802,6,1,4
OnePlus Laptops 176,OnePlus,laptops,38362.39,48016.86,4.8,6464,https://example.com/product/176,20.11,31027.199999999997,7829.05918367347,10.55485889839821,10.342651747380886,8.774158291205957,37794.01244754674,-1.48160099632286,2,0,2
OnePlus Laptops 177,OnePlus,laptops,46002.06,48739.78,4.4,2046,https://example.com/product/177,5.62,9002.400000000001,10222.68,10.73646319499789,9.105357562756076,7.624130585661289,36501.129383645195,-20.653272084673606,2,0,2
Vivo Smartphones 178,Vivo,smartphones,8162.97,10962.54,4.6,785,https://example.com/product/178,25.54,3610.9999999999995,1736.8021276595748,9.007485849253705,8.192016914536875,6.666956792429207,36184.647519986094,343.2779677003112,6,1,4
Samsung Tablets 179,Samsung,tablets,33319.91,39192.76,4.0,4913,https://example.com/product/179,14.98,19652.0,8126.807317073172,10.413940406832213,9.885985277399985,8.499843553081124,37126.274105836805,11.423692638535941,5,2,2
Realme Tablets 180,Realme,tablets,18928.97,24280.18,4.2,5755,https://example.com/product/180,22.04,24171.0,4402.086046511628,9.848501659416058,10.09295021748145,8.657998068007258,37391.54500799125,97.53607833913438,4,2,4
Xiaomi Laptops 181,Xiaomi,laptops,20682.51,28453.84,4.2,2550,https://example.com/product/181,27.31,10710.0,4809.886046511628,9.937092043426956,9.27902652976463,7.844240718141811,36601.36762053807,76.96772597009779,7,0,4
Xiaomi Laptops 182,Xiaomi,laptops,13871.65,18455.38,3.7,13101,https://example.com/product/182,24.84,48473.700000000004,3650.4342105263154,9.537674554900654,10.78879729133461,9.480520169291822,38818.14362578029,179.83796899273187,7,0,1
Motorola Smartphones 183,Motorola,smartphones,18689.59,23010.78,4.4,10652,https://example.com/product/183,18.78,46868.8,4153.242222222222,9.835775467634614,10.755128823785821,9.273596821611198,38723.93400620347,107.19520335225903,1,1,1
OnePlus Laptops 184,OnePlus,laptops,35487.33,37821.39,4.4,726,https://example.com/product/184,6.17,3194.4,7886.073333333334,10.476959189024804,8.069467554593471,6.588926477533519,36160.19258353167,1.896064267251638,2,0,0
Samsung Laptops 185,Samsung,laptops,16933.06,23115.48,4.5,7182,https://example.com/product/185,26.75,32319.0,3681.1000000000004,9.737082257363538,10.383441512635033,8.879472402074802,37869.84270897695,123.64441340771806,5,0,4
OnePlus Laptops 186,OnePlus,laptops,63117.39,78323.46,4.6,5320,https://example.com/product/186,19.41,24471.999999999996,13429.231914893619,11.052767448223598,10.105325748023002,8.579416534596369,37409.21408113763,-40.73073350919987,2,0,2
Motorola Smartphones 187,Motorola,smartphones,20448.66,22836.83,3.9,9596,https://example.com/product/187,10.46,37424.4,5112.165,9.925721535415866,10.530104897273464,9.169205828617628,38169.536018085,86.66032893150454,1,1,1
Vivo Laptops 188,Vivo,laptops,22271.23,28383.99,3.5,1744,https://example.com/product/188,21.54,6104.0,6186.452777777778,10.01109588994864,8.716863386544805,7.4645098346365275,36330.98971053069,63.1296956231456,6,0,4
Xiaomi Tablets 189,Xiaomi,tablets,12676.38,15506.89,3.9,3626,https://example.com/product/189,18.25,14141.4,3169.095,9.447574582035735,9.556932656306683,8.196161139282902,36802.795054406786,190.32574800066573,7,2,4
Oppo Smartphones 190,Oppo,smartphones,38263.84,43962.07,3.6,5121,https://example.com/product/190,12.96,18435.600000000002,10341.578378378377,10.552286737868496,9.822093098331433,8.541300266759471,37054.86991787915,-3.159562872207406,3,1,2
Vivo Laptops 191,Vivo,laptops,32089.46,41890.39,3.9,2525,https://example.com/product/191,23.4,9847.5,8022.365,10.376314068684865,9.195074438305749,7.8343923029104365,36550.737801306335,13.902626598597598,6,0,4
Realme Tablets 192,Realme,tablets,12994.27,17321.0,4.6,17061,https://example.com/product/192,24.98,78480.59999999999,2764.738297872341,9.472340724081755,11.270619481391263,9.74460904746864,40579.58585500314,212.28830750017616,4,2,1
Samsung Laptops 193,Samsung,laptops,44350.45,61940.1,3.7,27823,https://example.com/product/193,28.4,102945.1,11671.171052631576,10.699900681679035,11.54196082927116,10.233654236594065,42015.682333373865,-5.264360714775459,5,0,1
Motorola Smartphones 194,Motorola,smartphones,23210.02,25304.62,4.0,8826,https://example.com/product/194,8.28,35304.0,5660.980487804879,10.052382444877612,10.471779875950448,9.085570485020233,38045.06590944851,63.916558061770345,1,1,2
OnePlus Smartphones 195,OnePlus,smartphones,29269.63,32159.06,3.9,3438,https://example.com/product/195,8.98,13408.199999999999,7317.4075,10.284339903198747,9.503696317523767,8.142936010432265,36759.755305466846,25.590092206381986,2,1,2
Realme Smartphones 196,Realme,smartphones,19374.43,21867.68,3.9,1517,https://example.com/product/196,11.4,5916.3,4843.6075,9.871761047523663,8.68563554276036,7.325148957955575,36319.97148784107,87.4634324098364,4,1,0
Xiaomi Laptops 197,Xiaomi,laptops,8507.43,11162.53,4.5,1509,https://example.com/product/197,23.79,6790.5,1849.4413043478262,9.048812715710598,8.823427109262546,7.31986492980897,36371.28811157716,327.52380109594975,7,0,4
Apple Smartphones 198,Apple,smartphones,123438.04,162182.47,3.9,26,https://example.com/product/198,23.89,101.39999999999999,30859.51,11.723502709949122,4.628886712605407,3.295836866004329,35978.629649173694,-70.85288323666377,0,1,3
OnePlus Tablets 199,OnePlus,tablets,17897.08,20077.41,4.5,9655,https://example.com/product/199,10.86,43447.5,3890.669565217392,9.792448723505974,10.679331607658039,9.175334762777368,38523.09945485561,115.24795919141899,2,2,1
Oppo Smartphones 200,Oppo,smartphones,26245.35,34771.15,4.2,2341,https://example.com/product/200,24.52,9832.2,6103.569767441861,10.175282210732705,9.19351969424584,7.758760544157663,36549.83967233909,39.262153761862926,3,1,4
Realme Smartphones 201,Realme,smartphones,11913.8,14541.6,4.4,6273,https://example.com/product/201,18.07,27601.2,2647.511111111111,9.385536603827548,10.225650758673485,8.744169388750624,37592.90200037234,215.5408182139397,4,1,4
Vivo Laptops 202,Vivo,laptops,9837.39,11873.3,4.6,2024,https://example.com/product/202,17.15,9310.4,2093.06170212766,9.194047358773254,9.138994734905634,7.613324979540639,36519.209365469396,271.22864261221116,6,0,4
Samsung Laptops 203,Samsung,laptops,50370.63,59329.66,3.7,20726,https://example.com/product/203,15.1,76686.2,13255.42894736842,10.827183398748168,11.247490089465176,9.939192477156904,40474.25235050526,-19.647119064214085,5,0,1
Motorola Tablets 204,Motorola,tablets,22914.83,27994.19,4.6,1737,https://example.com/product/204,18.14,7990.2,4875.495744680852,10.039583217103326,8.98609621521794,7.460490305825338,36441.711988832016,59.03112520944739,1,2,2
OnePlus Smartphones 205,OnePlus,smartphones,38074.64,48969.93,4.3,1618,https://example.com/product/205,22.25,6957.4,8653.327272727274,10.547329986551839,8.847704841843374,7.389563953677635,36381.085348481254,-4.447985986259477,2,1,2
Vivo Laptops 206,Vivo,laptops,17429.59,19955.24,4.1,8071,https://example.com/product/206,12.66,33091.1,4149.9023809523815,9.765981987625631,10.407049862183907,8.996156562033445,37915.1659361408,117.53332084197507,6,0,4
OnePlus Smartphones 207,OnePlus,smartphones,25677.77,35828.91,3.9,7522,https://example.com/product/207,28.33,29335.8,6419.4425,10.153419859460529,10.286597979627494,8.925720273560222,37694.72517073682,46.799060707907344,2,1,4
Xiaomi Laptops 208,Xiaomi,laptops,31334.82,34414.16,4.7,2733,https://example.com/product/208,8.95,12845.1,6528.087500000001,10.352517131137185,9.460795542311804,7.913521017283895,36726.70063739798,17.207313261726036,7,0,2
Oppo Tablets 209,Oppo,tablets,32162.13,34537.0,3.7,3606,https://example.com/product/209,6.88,13342.2,8463.718421052632,10.378576044427694,9.498762170762964,8.19063168090354,36755.881023647366,14.283105701168935,3,2,2
Samsung Smartphones 210,Samsung,smartphones,68204.57,87914.01,3.8,4924,https://example.com/product/210,22.42,18711.2,17488.351282051284,11.130281512050866,9.83693099653524,8.502079553606189,37071.047979537434,-45.64726677473748,5,1,3
Realme Smartphones 211,Realme,smartphones,21986.91,27234.78,4.7,4675,https://example.com/product/211,19.27,21972.5,4580.60625,9.99824803583046,9.997592460837934,8.450198322591959,37262.49033253506,69.47579415449948,4,1,4
OnePlus Smartphones 212,OnePlus,smartphones,35814.93,48724.57,4.1,13550,https://example.com/product/212,26.5,55554.99999999999,8527.364285714288,10.48614804548512,10.92514680003611,9.514215624322715,39233.82471438977,9.546004178675673,2,1,1
Motorola Laptops 213,Motorola,laptops,39793.81,47834.58,4.0,10089,https://example.com/product/213,16.81,40356.0,9705.807317073171,10.591491780759398,10.605520140684046,9.219300113347655,38341.62457235718,-3.649274667700379,1,0,1
Vivo Tablets 214,Vivo,tablets,14275.19,19081.58,3.9,1820,https://example.com/product/214,25.19,7098.0,3568.7975,9.56634839357164,8.867709208039386,7.507141079727608,36389.338742781525,154.91316572866296,6,2,4
OnePlus Tablets 215,OnePlus,tablets,73862.56,86560.29,4.5,11614,https://example.com/product/215,14.67,52263.0,16057.078260869566,11.209974886540971,10.864063076520587,9.36005264520451,39040.58023333369,-47.144290377515084,2,2,1
Xiaomi Smartphones 216,Xiaomi,smartphones,36544.51,43694.64,3.6,1167,https://example.com/product/216,16.36,4201.2,9876.894594594594,10.506313612214571,8.343363476654948,7.0630481633881725,36219.29299165052,-0.8899202872045032,7,1,0
Apple Smartphones 217,Apple,smartphones,90253.88,97015.86,3.6,10124,https://example.com/product/217,6.97,36446.4,24392.94054054054,11.410392946755449,10.503625404302808,9.22276289197474,38112.12620566919,-57.77231271866739,0,1,3
Oppo Tablets 218,Oppo,tablets,9922.08,13507.08,4.4,5610,https://example.com/product/218,26.54,24684.000000000004,2204.9066666666668,9.202618635959745,10.113951050692963,8.632484235750972,37421.65874395169,277.1553821774435,3,2,4
Samsung Smartphones 219,Samsung,smartphones,41760.95,58033.42,3.6,9087,https://example.com/product/219,28.04,32713.2,11286.743243243242,10.639740916868623,10.395564513390294,9.114710140960932,37892.982737662336,-9.26216300715779,5,1,1
Motorola Tablets 220,Motorola,tablets,28063.45,34660.7,4.8,11133,https://example.com/product/220,19.03,53438.4,5727.234693877552,10.242258929821006,10.886303580602588,9.317758768743452,39109.5776704641,39.3612605380454,1,2,1
Apple Laptops 221,Apple,laptops,139166.49,160170.83,4.0,1517,https://example.com/product/221,13.11,6068.0,33943.046341463414,11.843433450755102,8.710949125835855,7.325148957955575,36328.876465901885,-73.89538496954124,0,0,3
Samsung Tablets 222,Samsung,tablets,53482.33,58328.01,4.6,1646,https://example.com/product/222,8.31,7571.599999999999,11379.219148936172,10.887125295545179,8.93229174849264,7.4067107301776405,36417.13964989822,-31.90809067238054,5,2,2
Vivo Laptops 223,Vivo,laptops,27326.99,30555.67,3.6,11710,https://example.com/product/223,10.57,42156.0,7385.672972972973,10.215666730663171,10.649156023188173,9.368283850042138,38447.28680379731,40.69345655631047,6,0,1
Oppo Laptops 224,Oppo,laptops,21347.45,23218.73,4.0,188,https://example.com/product/224,8.06,752.0,5206.69512195122,9.968734416489681,6.6240652277998935,5.241747015059643,36016.82067571534,68.71720358035896,3,0,0
Samsung Laptops 225,Samsung,laptops,54119.5,57709.59,4.3,3439,https://example.com/product/225,6.22,14787.699999999999,12299.886363636366,10.898968320970798,9.601618654613802,8.143226750367445,36840.73366561777,-31.927062028256408,5,0,2
Apple Laptops 226,Apple,laptops,36757.73,51078.59,4.2,11582,https://example.com/product/226,28.04,48644.4,8548.309302325582,10.512131027450614,10.792312530214655,9.357293784932345,38828.1639273952,5.632649043875122,0,0,1
Motorola Laptops 227,Motorola,laptops,27271.23,29501.8,4.0,7006,https://example.com/product/227,7.56,28024.0,6651.519512195123,10.213624247340405,10.24085224794036,8.854664928370534,37617.72088451283,37.93921610617795,1,0,2
Xiaomi Smartphones 228,Xiaomi,smartphones,24507.74,30857.72,3.5,1723,https://example.com/product/228,20.58,6030.5,6807.705555555556,10.106785067612003,8.704751015005439,7.452402451223638,36326.67516941355,48.225316448654794,7,1,4
Vivo Laptops 229,Vivo,laptops,23325.75,29523.85,4.0,2531,https://example.com/product/229,20.99,10124.0,5689.207317073171,10.057356049696459,9.22276289197474,7.836764783264067,36566.96869408034,56.76652923948999,6,0,4
Samsung Tablets 230,Samsung,tablets,34660.85,38783.72,4.7,1711,https://example.com/product/230,10.63,8041.700000000001,7221.010416666667,10.45339493749433,8.992520126693318,7.445417556701687,36444.735102676,5.146685966085663,5,2,2
OnePlus Tablets 231,OnePlus,tablets,19943.6,22237.18,4.6,3630,https://example.com/product/231,10.31,16698.0,4243.319148936171,9.900713708986732,9.723104116372433,8.197263371414335,36952.8706437956,85.28686217029825,2,2,2
Vivo Smartphones 232,Vivo,smartphones,9590.34,10095.15,3.9,7729,https://example.com/product/232,5.0,30143.1,2397.585,9.168615887000566,10.313744494780353,8.952864141581468,37742.11468153772,293.5430306072331,6,1,4
Vivo Laptops 233,Vivo,laptops,16740.75,22010.61,3.9,8720,https://example.com/product/233,23.94,34008.0,4185.1875,9.725660878603433,10.434380474452231,9.073489189226986,37968.98910281161,126.8057829118266,6,0,4
Realme Laptops 234,Realme,laptops,14724.41,17582.75,4.4,7738,https://example.com/product/234,16.26,34047.200000000004,3272.091111111111,9.597329851935212,10.435532446744215,8.95402775927046,37971.290191407425,157.87987560389465,4,0,4
Vivo Smartphones 235,Vivo,smartphones,11032.53,13072.56,4.3,4007,https://example.com/product/235,15.61,17230.1,2507.3931818181823,9.3086940973116,9.754471169619963,8.2960476427647,36984.1055734341,235.2277816007217,6,1,4
Oppo Laptops 236,Oppo,laptops,10463.72,11317.32,4.7,9765,https://example.com/product/236,7.54,45895.5,2179.9416666666666,9.255764878669313,10.734144140417937,9.186662244621605,38666.800089614204,269.5320602005234,3,0,1
Oppo Tablets 237,Oppo,tablets,9844.86,10676.23,4.8,1597,https://example.com/product/237,7.79,7665.599999999999,2009.1551020408167,9.194806341244885,8.944628510553196,7.37650812632622,36422.65756642898,269.9662317841897,3,2,4
Motorola Laptops 238,Motorola,laptops,7765.76,10996.22,4.3,2435,https://example.com/product/238,29.38,10470.5,1764.9454545454548,8.957608367980859,9.256412560078566,7.798112628829788,36587.308673632564,371.1362271514,1,0,4
Realme Tablets 239,Realme,tablets,21227.49,28768.73,3.9,5652,https://example.com/product/239,26.21,22042.8,5306.8725,9.963099426402318,10.000786662198404,8.63994165667529,37266.61702968519,75.55828329060661,4,2,4
Oppo Tablets 240,Oppo,tablets,31709.95,43525.22,3.8,5282,https://example.com/product/240,27.15,20071.6,8130.756410256411,10.3644173260871,9.907110979986895,8.572249397164315,37150.9051460103,17.158510644167837,3,2,4
Apple Tablets 241,Apple,tablets,119021.01,149687.45,4.7,4986,https://example.com/product/241,20.49,23434.2,24796.04375,11.68706371297424,10.061994444564043,8.514589805546123,37348.293934588415,-68.62041925657628,0,2,3
Realme Tablets 242,Realme,tablets,27595.7,35575.53,3.7,2846,https://example.com/product/242,22.43,10530.2,7262.026315789473,10.225451479339359,9.262097558749021,7.954021087278037,36590.81313764199,32.59606800205101,4,2,4
Motorola Laptops 243,Motorola,laptops,21653.97,25423.26,4.7,2045,https://example.com/product/243,14.83,9611.5,4511.243750000001,9.98299026828642,9.170819613813899,7.6236419465115715,36536.88430873974,68.73064989348252,1,0,2
OnePlus Smartphones 244,OnePlus,smartphones,48852.83,58448.73,4.8,156,https://example.com/product/244,16.42,748.8,9969.96530612245,10.796588057672885,6.6198065043018115,5.056245805348308,36016.632831748335,-26.275237623391863,2,1,0
Samsung Tablets 245,Samsung,tablets,39017.75,53825.07,4.1,7489,https://example.com/product/245,27.51,30704.899999999998,9289.940476190477,10.571797578810054,10.332210097521038,8.921324076511265,37775.093037994986,-3.1848503873365686,5,2,4
Oppo Smartphones 246,Oppo,smartphones,14212.21,15086.68,4.2,11428,https://example.com/product/246,5.8,47997.6,3305.1651162790695,9.561927092835656,10.778927122798006,9.343909263897597,38790.19596556438,172.93570785658517,3,1,1
Realme Tablets 247,Realme,tablets,20938.27,24647.14,4.5,1270,https://example.com/product/247,15.05,5715.0,4551.797826086957,9.949381622307778,8.651024539049757,7.147559271189454,36308.15492829168,73.40570605065119,4,2,0
